512
215,459
216,459
217,459
218,459
219,459
220,459
221,459
222,459
223,459
224,459
225,459
226,459
227,459
228,459
229,459
230,459
231,459
232,459
233,459
234,459
235,459
236,459
237,459
238,459
239,459
240,459
241,459
242,459
243,459
244,459
245,459
246,459
247,459
248,459
249,459
250,459
251,459
252,459
253,459
254,459
255,459
256,459
257,459
258,459
259,459
260,459
261,459
262,459
263,459
264,459
265,459
266,459
267,459
268,459
269,459
270,459
271,459
272,459
273,459
274,459
275,459
276,459
277,459
278,459
279,459
280,459
281,459
282,459
283,459
284,459
285,459
286,459
287,459
288,459
289,459
290,459
291,459
292,459
293,459
294,459
295,459
296,459
297,459
298,459
299,459
50
entrance_wall_00.png,0,0,48,189
wall_00.png,49,0,26,176
wall_01.png,76,0,26,176
wall_02.png,103,0,26,176
wall_03.png,130,0,26,176
wall_04.png,157,0,26,176
wall_05.png,184,0,26,176
wall_06.png,211,0,26,176
wall_07.png,238,0,26,176
wall_08.png,265,0,26,176
wall_09.png,292,0,26,176
wall_10.png,319,0,26,176
wall_12.png,346,0,26,176
wall_13.png,373,0,26,176
food_warehouse_wall_00.png,400,0,26,144
iron_warehouse_wall_00.png,427,0,26,132
stamina_warehouse_wall_00.png,454,0,26,132
treasure_house_wall_00.png,481,0,26,128
magic_warehouse_wall_00.png,481,129,26,128
item_warehouse_wall_00.png,427,133,26,128
warehouse_wall_00.png,454,133,25,125
grass_warehouse_wall_00.png,400,145,25,124
fence_03.png,49,177,48,118
barrier_entrance_wall_00.png,98,177,105,108
fence_04.png,204,177,32,85
reservoir_wall_00.png,238,177,26,84
pasture_wall_00.png,265,177,25,84
bridge_wall_00.png,292,177,26,80
farm_wall_00.png,319,177,48,66
fence_05.png,319,244,79,53
egg_wall.png,0,190,48,50
fence_00.png,0,241,48,48
barrier_01.png,204,263,112,44
barrier_00.png,400,270,112,41
fence_02.png,49,296,108,38
fence_01.png,204,308,105,31
barrier_02.png,400,312,112,27
expedition_warehouse_wall_00.png,49,335,94,24
barrier_03.png,204,340,112,19
town_hall_tower_00.png,319,298,68,126
tower.png,400,340,68,109
flag_00.png,158,286,31,109
flag_02.png,0,290,31,109
town_hall_base_00.png,49,360,96,98
building_48.png,204,360,96,98
tower_01.png,469,340,40,56
building_33.png,158,396,40,53
building_50.png,0,400,48,46
obj_33.png,469,397,25,38
building_51.png,319,425,4
