54	C/光の棒	0	6	0	2	3	25	257	4	7	5	176	144	3	13	2	10	2	2	0	0	2	0	0	2	11	2	2	0	0	2	2	2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	1	15	0	2	2	190	8	4	9	43	20	16
55	A/天使の棒	0	6	0	2	5	25	258	4	8	5	176	159	3	13	2	25	3	2	0	0	2	0	0	2	21	3	2	0	0	2	0	0	2	6	3	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	1	15	0	2	4	640	-1	6	0	0	0	0
56	S/神々の棒	0	6	0	2	6	25	259	4	9	5	176	90	3	13	2	46	6	2	0	0	2	0	0	2	38	6	2	11	6	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	1	15	0	2	4	1020	-1	7	0	0	0	0
57	F/こん棒	0	6	0	2	0	25	265	4	5	6	176	91	5	13	2	6	2	2	0	0	2	0	0	2	7	2	2	0	0	2	1	2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	1	15	0	2	1	3	20	1	2	6	6	16
58	E/ごつい棒	0	6	0	2	1	25	266	4	6	6	176	112	5	13	2	12	2	2	3	2	2	0	0	2	12	2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	1	15	0	2	1	20	18	2	6	33	14	16
59	D/スパイク	0	6	0	2	2	25	267	4	7	6	176	143	5	13	2	18	3	2	0	0	2	0	0	2	16	3	2	4	3	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	1	15	0	2	2	80	14	3	10	78	22	16
60	C/芸術棒	0	6	0	2	3	25	268	4	8	6	176	135	5	13	2	30	3	2	0	0	2	7	3	2	25	3	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	1	15	0	2	2	190	8	4	16	189	34	16
61	A/ｴﾒﾗﾙﾄﾞ棒	0	6	0	2	5	25	269	4	9	6	176	110	5	13	2	42	4	2	0	0	2	0	0	2	34	4	2	0	0	2	10	4	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	1	15	0	2	4	640	-1	6	0	0	0	0
62	F/木の枝	0	6	0	2	0	25	350	4	0	15	176	99	1	13	2	6	2	2	0	0	2	0	0	2	7	2	2	0	0	2	0	0	2	1	2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	1	15	10	2	1	3	20	1	2	6	6	16
63	E/ささる枝	0	6	0	2	1	25	351	4	1	15	176	110	1	13	2	12	2	2	0	0	2	0	0	2	12	2	2	3	2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	1	15	10	2	1	20	18	2	6	33	14	16
64	D/とがった棒	0	6	0	2	2	25	352	4	2	15	176	111	1	13	2	18	3	2	0	0	2	0	0	2	16	3	2	0	0	2	4	3	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	1	15	10	2	2	80	14	3	10	78	22	16
65	C/民芸の棒	0	6	0	2	3	25	353	4	3	15	176	147	1	13	2	24	3	2	0	0	2	0	0	2	21	3	2	0	0	2	6	3	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	1	15	10	2	2	190	8	4	13	130	28	16
66	B/枝の剣	0	6	0	2	4	25	354	4	4	15	176	107	1	13	2	36	4	2	0	0	2	0	0	2	30	4	2	0	0	2	0	0	2	9	4	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	1	15	10	2	3	530	2	5	28	406	58	16
67	F/木の槍	0	4	0	3	0	25	210	9	0	1	176	150	7	13	2	1	2	2	0	0	2	0	0	2	7	2	2	3	2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	15	0	2	1	3	20	1	2	5	6	16
68	E/鉄の槍	0	4	0	3	1	25	211	9	1	1	176	92	7	13	2	0	0	2	2	2	2	0	0	2	12	2	2	7	2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	15	0	2	1	20	18	2	5	22	12	16
69	D/名匠の槍	0	4	0	3	2	25	212	9	2	1	176	135	7	13	2	0	0	2	0	0	2	3	2	2	17	2	2	10	2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	3	15	0	2	2	80	14	3	9	54	20	16
70	B/ﾄﾗｲﾃﾞﾝﾄ	0	4	0	3	4	25	213	9	3	1	176	120	7	13	2	0	0	2	0	0	2	0	0	2	22	2	2	14	2	2	4	2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	3	15	0	2	3	670	2	5	29	222	60	16
71	A/伝説の槍	0	4	0	3	5	25	214	9	4	1	176	103	7	13	2	0	0	2	0	0	2	0	0	2	51	4	2	36	4	2	0	0	2	12	4	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	3	15	0	2	4	640	-1	6	0	0	0	0
72	E/漁師の銛	0	4	0	3	1	25	270	9	0	7	176	124	5	13	2	0	0	2	0	0	2	0	0	2	9	2	2	4	2	2	0	0	2	1	2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	15	0	2	1	20	18	2	3	10	8	16
73	C/鉄の銛	0	4	0	3	3	25	271	9	1	7	176	107	5	13	2	3	2	2	0	0	2	0	0	2	15	2	2	9	2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	3	15	0	2	2	190	8	4	8	44	18	16
74	B/赤い槍	0	4	0	3	4	25	272	9	2	7	176	160	5	13	2	0	0	2	6	3	2	0	0	2	27	3	2	18	3	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	3	15	0	2	3	590	2	5	25	250	52	16
75	A/鋼鉄の槍	0	4	0	3	5	25	273	9	3	7	176	124	5	13	2	0	0	2	0	0	2	9	3	2	39	3	2	27	3	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	3	15	0	2	4	640	-1	6	0	0	0	0
76	S/炎の槍	0	4	0	3	6	25	274	9	4	7	176	137	5	13	2	0	0	2	0	0	2	0	0	2	57	4	2	40	4	2	13	4	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	4	15	0	2	4	1020	-1	7	0	0	0	0
77	E/銅の槍	0	4	0	4	1	25	335	9	5	13	176	100	4	13	2	0	0	2	0	0	2	0	0	2	9	2	2	4	2	2	0	0	2	1	2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	15	0	2	1	20	18	2	3	10	8	16
78	C/騎士の槍	0	4	0	4	3	25	336	9	6	13	176	102	4	13	2	0	0	2	0	0	2	3	2	2	15	2	2	9	2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	3	15	0	2	2	190	8	4	8	44	18	16
79	B/名将の槍	0	4	0	4	4	25	337	9	7	13	176	130	4	13	2	0	0	2	0	0	2	0	0	2	27	3	2	18	3	2	0	0	2	6	3	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	3	15	0	2	3	710	2	5	31	310	64	16
80	A/金の槍	0	4	0	4	5	25	338	9	8	13	176	149	4	13	2	0	0	2	0	0	2	0	0	2	39	3	2	27	3	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	15	0	2	4	640	-1	6	0	0	0	0
81	S/黒い槍	0	4	0	4	6	25	339	9	9	13	176	93	4	13	2	0	0	2	0	0	2	0	0	2	51	4	2	36	4	2	0	0	2	12	4	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	4	15	0	2	4	1020	-1	7	0	0	0	0
82	F/小槌	0	5	0	5	0	25	215	4	5	1	176	131	2	13	2	3	2	2	0	0	2	0	0	2	7	2	2	1	2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	1	15	0	2	1	3	20	1	2	5	6	16
83	E/大槌	0	5	0	5	1	25	216	4	6	1	176	138	2	13	2	7	2	2	0	0	2	0	0	2	12	2	2	0	0	2	0	0	2	2	2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	1	15	0	2	1	20	18	2	5	22	12	16
84	C/かなづち	0	5	0	5	3	25	217	4	7	1	176	103	2	13	2	10	2	2	0	0	2	3	2	2	17	2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	1	15	0	2	2	190	8	4	10	60	22	16
85	B/ﾋﾞｯｸﾞﾊﾝﾏｰ	0	5	0	5	4	25	218	4	8	1	176	121	2	13	2	18	3	2	6	3	2	0	0	2	27	3	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	1	15	0	2	3	750	2	5	35	350	72	16
86	S/炎の槌	0	5	0	5	6	25	219	4	9	1	176	98	2	13	2	32	4	2	0	0	2	10	4	2	46	4	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	1	15	0	2	4	1020	-1	7	0	0	0	0
87	E/ﾊﾝﾏｰ	0	5	0	5	1	25	245	4	5	4	176	115	4	13	2	3	2	2	0	0	2	0	0	2	7	2	2	0	0	2	0	0	2	1	2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	1	15	0	2	1	20	18	2	3	8	8	16
88	D/ﾛﾝｸﾞﾊﾝﾏｰ	0	5	0	5	2	25	246	4	6	4	176	149	4	13	2	7	2	2	0	0	2	0	0	2	12	2	2	2	2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	1	15	0	2	2	80	14	3	6	27	14	16
89	B/白銀の槌	0	5	0	5	4	25	247	4	7	4	176	148	4	13	2	18	3	2	0	0	2	0	0	2	27	3	2	0	0	2	0	0	2	6	3	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	1	15	0	2	3	650	2	5	30	300	62	16
90	A/名工の槌	0	5	0	5	5	25	248	4	8	4	176	122	4	13	2	25	3	2	0	0	2	8	3	2	36	3	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	1	15	0	2	4	640	-1	6	0	0	0	0
91	S/金の槌	0	5	0	5	6	25	249	4	9	4	176	142	4	13	2	36	4	2	12	4	2	0	0	2	51	4	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	1	15	0	2	4	1020	-1	7	0	0	0	0
92	E/剣	0	1	0	6	1	25	220	4	0	2	176	96	6	13	2	0	0	2	0	0	2	1	2	2	9	2	2	0	0	2	4	2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	1	15	0	2	1	20	18	2	3	10	8	16
93	D/鋼の剣	0	1	0	6	2	25	221	4	1	2	176	109	6	13	2	0	0	2	0	0	2	0	0	2	15	2	2	3	2	2	9	2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	1	15	0	2	2	80	14	3	7	38	16	16
94	C/名工の剣	0	1	0	6	3	25	222	4	2	2	176	123	6	13	2	4	2	2	0	0	2	0	0	2	21	2	2	0	0	2	13	2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	1	15	0	2	2	190	8	4	11	80	24	16
95	B/名将の剣	0	1	0	6	4	25	223	4	3	2	176	126	6	13	2	0	0	2	7	3	2	0	0	2	33	3	2	0	0	2	22	3	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	1	15	0	2	3	550	2	5	26	307	54	16
96	A/豪傑の剣	0	1	0	6	5	25	224	4	4	2	176	122	6	13	2	0	0	2	0	0	2	0	0	2	45	4	2	0	0	2	31	4	2	10	4	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	1	15	0	2	4	640	-1	6	0	0	0	0
97	F/果物ﾅｲﾌ	0	1	0	6	0	25	235	4	5	3	176	116	3	13	2	1	2	2	0	0	2	0	0	2	9	2	2	0	0	2	4	2	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	2	0	0	1	15	0	2	1	3	20	1	2	6	6	16
