24	未使用	0	19	0	4	1	0	1	16	192	4	-1	28	-1	0	-1	0	4	0	15	2	8	700	10	28	700	10	未使用	<0>連攻撃	4	一度の攻撃で<0>回攻撃します	4	70426
25	未使用	0	19	0	5	1	0	1	20	240	4	-1	28	-1	0	-1	0	4	0	15	2	11	950	10	38	950	12	未使用	<0>連攻撃	5	一度の攻撃で<0>回攻撃します	5	70426
26	未使用	0	20	0	1	1	0	1	10	120	4	-1	28	-1	0	-1	0	4	0	15	2	4	350	15	14	350	6	未使用	ｶｳﾝﾀｰｱﾀｯｸ	未使用	相手の攻撃時にすぐ反撃します	未使用	70458
27	未使用	0	21	50	1	1	0	1	3	36	4	-1	28	-1	0	-1	0	4	0	15	2	1	100	15	4	100	4	未使用	うけながし	未使用	相手からの攻撃を軽減します	未使用	70442
28	未使用	0	24	100	1	1	0	1	6	72	4	-1	28	-1	0	-1	0	4	0	15	2	3	250	15	10	250	6	未使用	完全回避	未使用	発動時に攻撃をうまく避けます	未使用	70442
29	未使用	0	22	40	1	1	0	1	8	96	4	-1	28	-1	0	-1	0	4	0	15	2	1	150	15	6	150	6	未使用	回避UP	未使用	しばらくの間回避しやすくなります	未使用	70602
30	未使用	0	23	30	1	1	0	1	8	96	4	-1	28	-1	0	-1	0	4	0	15	2	2	225	15	9	225	6	未使用	クリティカルUP	未使用	しばらくの間ｸﾘﾃｨｶﾙがでやすくなります	未使用	66506
31	未使用	0	26	0	1	3	0	1	7	84	4	-1	28	-1	0	46	0	4	0	15	2	3	300	15	12	300	6	未使用	直線攻撃<0>	Ⅰ	<0>列分 直線で攻撃します	3	70410
32	未使用	0	26	0	1	5	0	1	10	120	4	-1	28	-1	0	46	0	4	0	15	2	1	500	15	20	500	8	未使用	直線攻撃<0>	Ⅱ	<0>列分 直線で攻撃します	5	70408
33	未使用	0	27	0	1	1	0	1	18	216	4	-1	28	-1	0	46	0	4	0	15	2	5	400	15	16	400	8	未使用	範囲攻撃<0>	Ⅰ	周囲 <0>列分攻撃します	1	70410
34	未使用	0	27	0	1	1	0	2	28	336	4	-1	28	-1	0	46	0	4	0	15	2	7	600	10	24	600	8	未使用	範囲攻撃<0>	Ⅱ	周囲 <0>列分攻撃します	2	70410
35	未使用	0	27	0	1	1	0	3	36	432	4	-1	28	-1	0	46	0	4	0	15	2	1	800	10	32	800	10	未使用	範囲攻撃<0>	Ⅲ	周囲 <0>列分攻撃します	3	70408
36	未使用	0	11	150	3	1	0	2	10	120	11	8	28	27	27	47	0	4	0	15	2	1	275	15	11	275	6	未使用	多弾頭アロー	未使用	弓を装備中に範囲攻撃します	未使用	4889
37	未使用	1	2	15	1	5	0	1	12	144	31	-1	28	31	27	-1	0	3	0	15	2	1	125	15	5	125	6	未使用	<0>回復	小	HPが<0>％回復します	15	71962
38	未使用	1	2	35	1	5	0	2	20	240	31	-1	28	31	27	-1	0	3	0	15	2	4	375	15	15	375	8	未使用	<0>回復	中	HPが<0>％回復します	35	71962
39	未使用	1	2	65	1	5	0	3	35	420	31	-1	28	31	27	-1	0	3	0	15	2	10	875	10	35	875	12	未使用	<0>回復	大	HPが<0>％回復します	65	71962
40	未使用	1	15	50	1	5	0	1	35	420	31	-1	28	31	27	-1	0	3	0	15	2	4	350	15	14	350	6	未使用	復活<0>%	50	重症から<0>％HPが復活します	50	71962
41	未使用	1	15	100	1	5	0	1	60	720	31	-1	28	31	27	-1	0	3	0	15	2	1	1000	10	40	1000	12	未使用	復活<0>%	100	重症から<0>％HPが復活します	100	71960
42	未使用	2	5	200	1	1	0	1	0	0	4	-1	28	-1	0	-1	0	5	0	15	2	1	25	15	1	0	4	未使用	農作業	未使用	畑などをうまく利用できます	未使用	2
43	未使用	2	6	200	1	1	0	1	0	0	4	-1	28	-1	0	-1	0	5	0	15	2	1	25	15	1	0	4	未使用	建築工事	未使用	建築人数に関わらず建築できます	未使用	2
44	未使用	2	3	5	1	1	0	1	0	0	4	-1	28	-1	0	-1	0	5	0	15	2	2	225	15	9	225	6	未使用	盗む	未使用	攻撃時にたまに宝箱を出現させます	未使用	65538
45	未使用	2	4	0	1	1	0	1	0	0	4	-1	28	-1	0	-1	0	5	0	15	2	1	75	15	3	75	4	未使用	調理	未使用	飯屋などでｱｲﾃﾑを作り出せます	未使用	2
46	未使用	2	7	200	1	1	0	1	0	0	5	-1	28	-1	0	-1	0	5	0	15	2	2	200	15	8	200	6	未使用	運搬	未使用	街と街の間で資源を移動できる	未使用	2
47	未使用	2	12	0	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	5	0	15	2	1	150	15	6	150	6	未使用	研究	未使用	研究できます	未使用	2
48	未使用	2	12	5	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	5	0	15	2	3	300	15	12	300	6	未使用	研究<0>	Ⅱ	研究時間 <0>%OFF	5	2
49	未使用	2	12	10	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	5	0	15	2	5	450	15	18	450	8	未使用	研究<0>	Ⅲ	研究時間 <0>%OFF	10	2
50	未使用	2	12	25	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	5	0	15	2	7	600	10	24	600	8	未使用	研究<0>	Ⅳ	研究時間 <0>%OFF	25	2
51	未使用	2	12	30	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	5	0	15	2	10	800	10	32	800	10	未使用	研究<0>	Ⅴ	研究時間 <0>%OFF	30	2
52	未使用	2	13	0	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	5	0	15	2	1	100	15	4	100	4	未使用	酪農	未使用	動物を捕まえて牧場を運用できます	未使用	2
53	未使用	2	14	0	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	5	0	15	2	1	50	15	2	50	4	未使用	宝箱解析	未使用	街の宝箱の中身を取り出せます	未使用	2
54	未使用	2	16	0	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	5	0	15	2	2	175	15	7	175	6	未使用	工作	未使用	工房で観光客向け商品を作れます	未使用	2
55	未使用	2	16	5	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	5	0	15	2	3	250	15	10	250	6	未使用	工作<0>	Ⅱ	工房の工作時間 <0> % OFF	5	2
56	未使用	2	16	10	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	5	0	15	2	4	375	15	15	375	8	未使用	工作<0>	Ⅲ	工房の工作時間 <0> % OFF	10	2
57	未使用	2	16	25	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	5	0	15	2	6	500	15	20	500	8	未使用	工作<0>	Ⅳ	工房の工作時間 <0> % OFF	25	2
58	未使用	2	16	30	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	5	0	15	2	7	625	10	25	625	10	未使用	工作<0>	Ⅴ	工房の工作時間 <0> % OFF	30	2
59	未使用	2	28	0	1	1	0	1	7	84	0	-1	28	-1	0	-1	0	5	0	15	2	3	600	10	20	500	8	未使用	<0>すぐ完了	建築	建築の際にすぐ完了させます	未使用	258
60	未使用	2	29	0	1	1	0	1	9	108	0	-1	28	-1	0	-1	0	5	0	15	2	5	1050	5	35	875	12	未使用	<0>すぐ完了	工房	工房の際にすぐ完了させます	未使用	258
61	未使用	2	30	0	1	1	0	1	12	144	0	-1	28	-1	0	-1	0	5	0	15	2	6	1200	5	40	1000	12	未使用	瞬間移動	未使用	たまに瞬間移動します	未使用	258
62	未使用	2	31	0	1	1	0	1	5	60	0	-1	28	-1	0	-1	0	5	0	15	2	1	240	15	8	200	6	未使用	<0>すぐ完了	草むしり	自然の発掘がすぐ完了します	未使用	258
63	未使用	2	32	0	1	1	0	1	10	120	0	-1	28	-1	0	-1	0	5	0	15	2	3	720	10	24	600	8	未使用	<0>すぐ完了	宝箱解析	宝箱の解析がすぐ完了します	未使用	258
64	未使用	2	9	1	1	1	0	1	0	0	2	-1	28	-1	0	-1	0	5	0	15	2	2	480	15	16	400	8	未使用	移動ｽﾋﾟｰﾄﾞUP	未使用	歩く速度がUPします	未使用	2
65	未使用	2	33	0	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	5	0	15	2	5	1020	5	34	850	10	未使用	全力ダッシュ	未使用	常にダッシュします	未使用	2
66	未使用	2	34	0	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	5	0	15	2	1	240	15	8	200	6	未使用	鉱山	未使用	鉱山で活動できます	未使用	2
67	未使用	2	35	2	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	5	0	15	2	2	540	10	18	450	8	未使用	派遣範囲拡大<0>	Ⅰ	派遣の範囲を少し広くします	未使用	2
68	未使用	2	35	4	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	5	0	15	2	5	1050	5	35	875	12	未使用	派遣範囲拡大<0>	Ⅱ	派遣の範囲をけっこう広くします	未使用	2
69	未使用	2	36	1	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	5	0	15	2	1	360	15	12	300	6	未使用	雲攻撃拡大	未使用	雲を消す際の範囲が広がります	未使用	2
70	未使用	2	37	25	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	5	0	15	2	2	450	15	15	375	8	未使用	経験値UP<0>	Ⅰ	戦闘での経験値がややUP	未使用	4098
71	未使用	2	37	50	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	5	0	15	2	4	900	10	30	750	10	未使用	経験値UP<0>	Ⅱ	戦闘での経験値がUP	未使用	4098
72	未使用	2	37	75	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	5	0	15	2	9	1800	5	60	1500	16	未使用	経験値UP<0>	Ⅲ	戦闘での経験値がだいぶUP	未使用	4098
73	未使用	2	38	5	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	5	0	15	2	2	480	15	16	400	8	未使用	派遣費用減<0>	Ⅰ	派遣の際のエナジーがやや減ります	未使用	2
74	未使用	2	38	10	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	5	0	15	2	5	960	10	32	800	10	未使用	派遣費用減<0>	Ⅱ	派遣の際のエナジーがだいぶ減ります	未使用	2
75	未使用	2	39	5	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	3	0	15	2	1	270	15	9	225	6	未使用	<0>自動回復	HP	歩いていると定期的に<0>	HP回復	2
76	未使用	2	40	5	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	3	0	15	2	2	390	15	13	325	6	未使用	<0>自動回復	MP	歩いていると定期的に<0>	MP回復	2
77	未使用	2	41	5	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	3	0	15	2	3	600	10	20	500	8	未使用	<0>自動回復	元気	歩いていると定期的に<0>	元気回復	2
78	未使用	2	42	20	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	3	0	15	2	1	90	15	3	75	4	未使用	施設<0>回復UP	HP	施設利用時のHP回復量がUP	未使用	2
79	未使用	2	43	20	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	3	0	15	2	1	180	15	6	150	6	未使用	施設<0>回復UP	元気	施設利用時の元気回復量がUP	未使用	2
80	未使用	2	44	20	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	3	0	15	2	1	240	15	8	200	6	未使用	施設<0>回復UP	MP	施設利用時のMP回復量がUP	未使用	2
81	未使用	2	45	25	1	1	0	1	50	600	0	-1	28	-1	0	-1	0	3	0	15	2	3	720	10	24	600	8	未使用	ド根性	未使用	重症の際に自分のMPで復活する	未使用	8194
82	未使用	2	48	1	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	4	0	15	2	1	100	15	4	100	4	未使用	<0>系武器克服	剣	<0>系装備の苦手克服します	剣	4098
83	未使用	2	48	2	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	4	0	15	2	1	150	15	6	150	6	未使用	<0>系武器克服	杖	<0>系装備の苦手克服します	杖	4098
84	未使用	2	48	3	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	4	0	15	2	2	200	15	8	200	6	未使用	<0>系武器克服	斧	<0>系装備の苦手克服します	斧	4098
85	未使用	2	48	4	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	4	0	15	2	3	250	15	10	250	6	未使用	<0>系武器克服	槍	<0>系装備の苦手克服します	槍	4098
86	未使用	2	48	5	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	4	0	15	2	1	50	15	2	50	4	未使用	<0>系武器克服	槌	<0>系装備の苦手克服します	槌	4098
87	未使用	2	48	6	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	4	0	15	2	1	25	15	1	0	4	未使用	<0>系武器克服	棒	<0>系装備の苦手克服します	棒	4098
88	未使用	2	48	7	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	4	0	15	2	6	500	15	20	500	8	未使用	<0>系武器克服	銃	<0>系装備の苦手克服します	銃	4098
89	未使用	2	48	8	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	4	0	15	2	7	625	10	25	625	10	未使用	<0>系武器克服	弓	<0>系装備の苦手克服します	弓	4098
90	未使用	2	48	9	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	4	0	15	2	2	225	15	9	225	6	未使用	<0>系武器克服	本	<0>系装備の苦手克服します	本	4098
91	未使用	2	48	11	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	4	0	15	2	5	400	15	16	400	8	未使用	盾装備克服	未使用	<0>系装備の苦手克服します	盾	4098
92	未使用	2	46	0	1	1	0	1	3	36	0	-1	28	-1	0	-1	0	5	0	15	2	4	350	15	14	350	6	未使用	ステルス	未使用	雲を払ったときに敵を出現させない	未使用	258
93	未使用	2	47	0	1	1	0	1	3	36	0	-1	28	-1	0	-1	0	5	0	15	2	1	100	15	4	100	4	未使用	勘の良さ	未使用	地面を掘ったときに敵を出現させない	未使用	258
94	未使用	2	49	0	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	9	0	15	2	1	350	15	5	125	6	未使用	逃げ腰	未使用	物を拾う時に戦闘しなくなります	未使用	2
95	未使用	2	50	0	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	9	0	15	2	1	210	15	3	75	4	未使用	戦い好き	未使用	派遣時に物を拾わなくなります	未使用	2
96	未使用	2	51	0	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	9	0	15	2	1	7000	5	100	2500	24	未使用	留守番	未使用	未使用	未使用	0
97	未使用	2	52	0	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	9	0	15	2	1	420	15	6	150	6	未使用	とんぼ返り	未使用	派遣範囲を1周すると帰還します	未使用	2
98	未使用	2	53	0	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	9	0	15	2	1	7000	5	100	2500	24	未使用	散歩好き	未使用	未使用	未使用	0
99	未使用	2	54	0	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	9	0	15	2	1	7000	5	100	2500	24	未使用	自然好き	未使用	未使用	未使用	0
100	未使用	2	55	0	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	9	0	15	2	1	7000	5	100	2500	24	未使用	遠征好き	未使用	未使用	未使用	0
101	未使用	2	56	0	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	9	0	15	2	2	560	10	8	200	6	未使用	補助専念	未使用	敵の襲撃時に戦闘しなくなります	未使用	2
102	未使用	2	57	0	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	9	0	15	2	1	70	15	1	0	4	未使用	整地活動	未使用	領地内の資源収集を中心に活動します	未使用	2
103	未使用	2	58	0	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	9	0	15	2	1	7000	5	100	2500	24	未使用	畑好き	未使用	未使用	未使用	0
104	未使用	2	59	0	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	9	0	15	2	1	7000	5	100	2500	24	未使用	用意周到	未使用	未使用	未使用	0
105	未使用	2	60	0	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	9	0	15	2	2	490	15	7	175	6	未使用	一番乗り	未使用	ﾎﾞｽ戦などで最前列に並びます	未使用	65538
106	未使用	2	60	1	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	9	0	15	2	1	210	15	3	75	4	未使用	勇猛果敢	未使用	ﾎﾞｽ戦などで前目の方に並びます	未使用	65538
107	未使用	2	60	4	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	9	0	15	2	1	350	15	5	125	6	未使用	後方支援	未使用	ﾎﾞｽ戦などで後方に並びます	未使用	65538
108	未使用	0	23	50	1	1	0	1	15	180	4	-1	28	-1	0	-1	0	4	0	15	2	1	1250	5	50	1250	14	未使用	ｸﾘﾃｨｶﾙUP改	未使用	しばらくの間ｸﾘﾃｨｶﾙがでやすくなります	未使用	66504
109	未使用	0	19	0	6	1	0	1	12	144	4	-1	28	-1	0	-1	0	4	0	15	2	1	1750	5	70	1750	18	未使用	<0>連攻撃	6	一度の攻撃で<0>回攻撃します	6	70424
110	未使用	0	19	0	7	1	0	1	16	192	4	-1	28	-1	0	-1	0	4	0	15	2	1	1750	5	70	1750	18	未使用	<0>連攻撃	7	一度の攻撃で<0>回攻撃します	7	70424
111	未使用	2	62	30	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	5	0	15	2	3	55	-1	11	275	6	未使用	工作好き<0>	Ⅰ	工房での活動時間が延びます	未使用	2
112	未使用	2	62	100	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	5	0	15	2	5	90	-1	18	450	8	未使用	工作好き<0>	Ⅱ	工房での活動時間がとても延びます	未使用	2
113	未使用	0	66	10	1	1	0	1	25	300	31	-1	28	-1	0	47	0	4	0	15	2	1	625	-1	125	3125	30	未使用	ｱｰﾏｰﾌﾞﾚｲｸ<0>	Ⅰ	相手の防御を<0>%しばらく下げます	10	463624
114	未使用	0	66	25	1	1	0	1	35	420	31	-1	28	-1	0	47	0	4	0	15	2	1	625	-1	125	3125	30	未使用	ｱｰﾏｰﾌﾞﾚｲｸ<0>	Ⅱ	相手の防御を<0>%しばらく下げます	25	463624
115	未使用	0	66	25	1	1	0	2	40	480	31	-1	28	-1	0	47	0	4	0	15	2	1	625	-1	125	3125	30	未使用	ｱｰﾏｰﾌﾞﾚｲｸ<0>	Ⅲ	相手の防御を<0>%しばらく下げます	25	463624
116	未使用	0	66	30	1	1	0	3	50	600	31	-1	28	-1	0	47	0	4	0	15	2	1	625	-1	125	3125	30	未使用	ｱｰﾏｰﾌﾞﾚｲｸ<0>	Ⅳ	相手の防御を<0>%しばらく下げます	30	463624
117	未使用	0	67	15	1	1	0	1	10	120	31	-1	28	-1	0	13	0	4	0	15	2	1	625	-1	125	3125	30	未使用	眠り呪文<0>	Ⅰ	相手をしばらくの間眠りにつかせます	未使用	459528
118	未使用	0	67	10	1	1	0	2	25	300	31	-1	28	-1	0	13	0	4	0	15	2	1	625	-1	125	3125	30	未使用	眠り呪文<0>	Ⅱ	相手をしばらくの間眠りにつかせます	未使用	459528
119	未使用	0	67	5	1	1	0	3	40	480	31	-1	28	-1	0	13	0	4	0	15	2	1	625	-1	125	3125	30	未使用	眠り呪文<0>	Ⅲ	相手をしばらくの間眠りにつかせます	未使用	459528
120	未使用	0	0	0	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	4	0	15	2	1	4995	-1	999	24975	204	未使用	ｽｷﾙ	未使用	ｽｷﾙ	未使用	0
121	未使用	0	0	0	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	4	0	15	2	1	4995	-1	999	24975	204	未使用	ｽｷﾙ	未使用	ｽｷﾙ	未使用	0
122	未使用	0	0	0	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	4	0	15	2	1	4995	-1	999	24975	204	未使用	ｽｷﾙ	未使用	ｽｷﾙ	未使用	0
123	未使用	0	0	0	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	4	0	15	2	1	4995	-1	999	24975	204	未使用	ｽｷﾙ	未使用	ｽｷﾙ	未使用	0
124	未使用	2	61	10	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	9	0	15	2	1	525	-1	105	2625	26	未使用	遊撃<0>	Ⅰ	街の周囲<0>ﾏｽ程度を自由に活動します	10	0
125	未使用	2	61	20	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	9	0	15	2	1	600	-1	120	3000	28	未使用	遊撃<0>	Ⅱ	街の周囲<0>ﾏｽ程度を自由に活動します	20	0
126	未使用	2	61	30	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	9	0	15	2	1	750	-1	150	3750	34	未使用	遊撃<0>	Ⅲ	街の周囲<0>ﾏｽ程度を自由に活動します	30	0
127	未使用	2	63	0	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	5	0	15	2	1	250	-1	50	1250	14	未使用	美術<0>	Ⅰ	ｱﾄﾘｴで制作できる	未使用	0
128	未使用	2	63	5	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	5	0	15	2	1	400	-1	80	2000	20	未使用	美術<0>	Ⅱ	ｱﾄﾘｴでの制作時間を少し短縮	未使用	0
129	未使用	2	63	10	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	5	0	15	2	1	600	-1	120	3000	28	未使用	美術<0>	Ⅲ	ｱﾄﾘｴでの制作時間を短縮	未使用	0
130	未使用	2	63	25	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	5	0	15	2	1	750	-1	150	3750	34	未使用	美術<0>	Ⅳ	ｱﾄﾘｴでの制作時間をとても短縮	未使用	0
131	未使用	2	63	30	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	5	0	15	2	1	1000	-1	200	5000	44	未使用	美術<0>	Ⅴ	ｱﾄﾘｴでの制作時間をかなり短縮	未使用	0
132	未使用	2	64	0	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	5	0	15	2	1	250	-1	50	1250	14	未使用	動物捕獲	未使用	野生の動物を捕まえます	未使用	0
133	未使用	2	65	3	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	5	0	15	2	12	200	-1	40	1000	12	未使用	おしゃべり<0>	Ⅰ	同居人と少し親密になりやすい	未使用	2
134	未使用	2	65	5	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	5	0	15	2	15	250	-1	50	1250	14	未使用	おしゃべり<0>	Ⅱ	同居人と親密になりやすい	未使用	2
135	未使用	2	65	8	1	1	0	1	0	0	0	-1	28	-1	0	-1	0	5	0	15	2	18	300	-1	60	1500	16	未使用	おしゃべり<0>	Ⅲ	同居人ととても親密になりやすい	未使�
