53	建具材の袋	27	47	102	150	999	465	-1	-1	-1	0	0	-1	0	0	-1	0	0	78	100	1	3	81	70	1	3	2	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
54	建具材の袋	27	47	102	200	999	615	-1	-1	-1	0	0	-1	0	0	-1	0	0	76	100	1	3	81	70	1	3	2	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
55	木箱	27	68	102	1	999	18	-1	-1	-1	0	0	-1	0	0	-1	0	0	82	100	1	3	83	70	1	3	12	15	1	3	99	5	3	-1	0	0	-1	0	0	-1	0	0	0
56	木箱	27	68	102	20	999	75	-1	-1	-1	0	0	-1	0	0	-1	0	0	82	100	1	3	83	70	1	3	12	15	1	3	99	5	3	-1	0	0	-1	0	0	-1	0	0	0
57	木箱	27	68	102	50	999	165	-1	-1	-1	0	0	-1	0	0	-1	0	0	82	100	1	3	84	70	1	3	12	15	1	3	99	5	3	-1	0	0	-1	0	0	-1	0	0	0
58	木箱	27	68	102	120	999	375	-1	-1	-1	0	0	-1	0	0	-1	0	0	4	100	1	3	75	70	1	3	12	15	1	3	99	5	3	-1	0	0	-1	0	0	-1	0	0	0
59	金の樽	27	65	102	200	999	615	-1	-1	-1	0	0	-1	0	0	-1	0	0	5	100	1	3	133	70	1	3	13	15	1	3	99	5	3	-1	0	0	-1	0	0	-1	0	0	0
60	建具材の袋	27	47	103	1	999	18	-1	-1	-1	0	0	-1	0	0	-1	0	0	79	100	1	3	75	70	1	3	2	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
61	建具材の袋	27	47	103	20	999	75	-1	-1	-1	0	0	-1	0	0	-1	0	0	79	100	1	3	80	70	1	3	2	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
62	建具材の袋	27	47	103	30	999	105	-1	-1	-1	0	0	-1	0	0	-1	0	0	79	100	1	3	80	70	1	3	2	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
63	建具材の袋	27	47	103	45	999	150	-1	-1	-1	0	0	-1	0	0	-1	0	0	79	100	1	3	81	70	1	3	2	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
64	果物の袋	27	48	103	1	999	18	-1	-1	-1	0	0	-1	0	0	-1	0	0	111	100	1	3	112	70	1	3	3	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
65	果物の袋	27	48	103	20	999	75	-1	-1	-1	0	0	-1	0	0	-1	0	0	113	100	1	3	114	70	1	3	3	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
66	果物の袋	27	48	103	30	999	105	-1	-1	-1	0	0	-1	0	0	-1	0	0	115	100	1	3	116	70	1	3	3	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
67	果物の袋	27	48	103	45	999	150	-1	-1	-1	0	0	-1	0	0	-1	0	0	110	100	1	3	111	70	1	3	3	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
68	お肉の袋	27	49	103	1	999	18	-1	-1	-1	0	0	-1	0	0	-1	0	0	128	100	1	3	129	70	1	3	3	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
69	お肉の袋	27	49	103	20	999	75	-1	-1	-1	0	0	-1	0	0	-1	0	0	128	100	1	3	129	70	1	3	3	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
70	お肉の袋	27	49	103	30	999	105	-1	-1	-1	0	0	-1	0	0	-1	0	0	128	100	1	3	129	70	1	3	3	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
71	お肉の袋	27	49	103	45	999	150	-1	-1	-1	0	0	-1	0	0	-1	0	0	128	100	1	3	129	70	1	3	3	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
72	野草の袋	27	50	103	1	999	18	-1	-1	-1	0	0	-1	0	0	-1	0	0	91	100	1	3	77	70	1	3	1	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
73	野草の袋	27	50	103	20	999	75	-1	-1	-1	0	0	-1	0	0	-1	0	0	92	100	1	3	77	70	1	3	1	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
74	野草の袋	27	50	103	30	999	105	-1	-1	-1	0	0	-1	0	0	-1	0	0	91	100	1	3	77	70	1	3	1	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
75	野草の袋	27	50	103	45	999	150	-1	-1	-1	0	0	-1	0	0	-1	0	0	95	100	1	3	77	70	1	3	1	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
76	木箱	27	69	103	1	999	18	-1	-1	-1	0	0	-1	0	0	-1	0	0	75	100	1	3	76	70	1	3	12	15	1	3	100	5	3	-1	0	0	-1	0	0	-1	0	0	0
77	木箱	27	69	103	20	999	75	-1	-1	-1	0	0	-1	0	0	-1	0	0	75	100	1	3	76	70	1	3	12	15	1	3	100	5	3	-1	0	0	-1	0	0	-1	0	0	0
78	木箱	27	69	103	30	999	105	-1	-1	-1	0	0	-1	0	0	-1	0	0	4	100	1	3	75	70	1	3	12	15	1	3	100	5	3	-1	0	0	-1	0	0	-1	0	0	0
79	金の樽	27	65	103	45	999	150	-1	-1	-1	0	0	-1	0	0	-1	0	0	5	100	1	3	133	70	1	3	13	15	1	3	100	5	3	-1	0	0	-1	0	0	-1	0	0	0
80	建具材の袋	27	47	104	1	999	18	-1	-1	-1	0	0	-1	0	0	-1	0	0	78	100	1	3	80	70	1	3	2	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
81	建具材の袋	27	47	104	80	999	255	-1	-1	-1	0	0	-1	0	0	-1	0	0	78	100	1	3	79	70	1	3	2	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
82	建具材の袋	27	47	104	140	999	435	-1	-1	-1	0	0	-1	0	0	-1	0	0	78	100	1	3	79	70	1	3	2	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
83	建具材の袋	27	47	104	180	999	555	-1	-1	-1	0	0	-1	0	0	-1	0	0	78	100	1	3	80	70	1	3	2	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
84	建具材の袋	27	47	104	200	999	615	-1	-1	-1	0	0	-1	0	0	-1	0	0	78	100	1	3	81	70	1	3	2	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
85	野草の袋	27	50	104	1	999	18	-1	-1	-1	0	0	-1	0	0	-1	0	0	93	100	1	3	77	70	1	3	1	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
86	野草の袋	27	50	104	80	999	255	-1	-1	-1	0	0	-1	0	0	-1	0	0	94	100	1	3	77	70	1	3	1	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
87	野草の袋	27	50	104	140	999	435	-1	-1	-1	0	0	-1	0	0	-1	0	0	93	100	1	3	77	70	1	3	1	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
88	野草の袋	27	50	104	180	999	555	-1	-1	-1	0	0	-1	0	0	-1	0	0	94	100	1	3	77	70	1	3	1	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
89	野草の袋	27	50	104	200	999	615	-1	-1	-1	0	0	-1	0	0	-1	0	0	93	100	1	3	77	70	1	3	1	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
90	お野菜の袋	27	53	104	100	999	315	-1	-1	-1	0	0	-1	0	0	-1	0	0	98	100	1	3	99	70	1	3	1	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
91	お野菜の袋	27	53	104	200	999	615	-1	-1	-1	0	0	-1	0	0	-1	0	0	102	100	1	3	106	70	1	3	1	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
92	海産の袋	27	51	104	80	999	255	-1	-1	-1	0	0	-1	0	0	-1	0	0	118	100	1	3	119	70	1	3	120	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
93	海産の袋	27	51	104	160	999	495	-1	-1	-1	0	0	-1	0	0	-1	0	0	118	100	1	3	119	70	1	3	120	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
94	海産の袋	27	51	104	210	999	645	-1	-1	-1	0	0	-1	0	0	-1	0	0	118	100	1	3	119	70	1	3	120	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
95	木箱	27	70	104	90	999	285	-1	-1	-1	0	0	-1	0	0	-1	0	0	75	100	1	3	76	70	1	3	12	15	1	3	101	5	3	-1	0	0	-1	0	0	-1	0	0	0
96	木箱	27	70	104	130	999	405	-1	-1	-1	0	0	-1	0	0	-1	0	0	75	100	1	3	76	70	1	3	12	15	1	3	101	5	3	-1	0	0	-1	0	0	-1	0	0	0
97	木箱	27	70	104	170	999	525	-1	-1	-1	0	0	-1	0	0	-1	0	0	75	100	1	3	76	70	1	3	12	15	1	3	101	5	3	-1	0	0	-1	0	0	-1	0	0	0
98	木箱	27	70	104	200	999	615	-1	-1	-1	0	0	-1	0	0	-1	0	0	4	100	1	3	75	70	1	3	12	15	1	3	101	5	3	-1	0	0	-1	0	0	-1	0	0	0
99	金の樽	27	65	104	200	999	615	-1	-1	-1	0	0	-1	0	0	-1	0	0	5	100	1	3	133	70	1	3	13	15	1	3	101	5	3	-1	0	0	-1	0	0	-1	0	0	0
100	建具材の袋	27	47	105	1	999	18	-1	-1	-1	0	0	-1	0	0	-1	0	0	83	100	1	3	82	70	1	3	2	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
101	建具材の袋	27	47	105	60	999	195	-1	-1	-1	0	0	-1	0	0	-1	0	0	82	100	1	3	76	70	1	3	2	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
102	建具材の袋	27	47	105	120	999	375	-1	-1	-1	0	0	-1	0	0	-1	0	0	84	100	1	3	83	70	1	3	2	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
103	建具材の袋	27	47	105	180	999	555	-1	-1	-1	0	0	-1	0	0	-1	0	0	82	100	1	3	84	70	1	3	2	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
104	野草の袋	27	50	105	1	999	18	-1	-1	-1	0	0	-1	0	0	-1	0	0	95	100	1	3	77	70	1	3	1	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
105	野草の袋	27	50	105	80	999	255	-1	-1	-1	0	0	-1	0	0	-1	0	0	95	100	1	3	77	70	1	3	1	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
106	野草の袋	27	50	105	130	999	405	-1	-1	-1	0	0	-1	0	0	-1	0	0	95	100	1	3	77	70	1	3	1	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
107	種の袋	27	52	105	1	999	18	-1	-1	-1	0	0	-1	0	0	-1	0	0	71	100	1	3	72	70	1	3	1	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
108	種の袋	27	52	105	150	999	465	-1	-1	-1	0	0	-1	0	0	-1	0	0	71	100	1	3	72	70	1	3	1	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
109	種の袋	27	52	105	200	999	615	-1	-1	-1	0	0	-1	0	0	-1	0	0	71	100	1	3	72	70	1	3	1	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
110	お肉の袋	27	49	105	1	999	18	-1	-1	-1	0	0	-1	0	0	-1	0	0	128	100	1	3	129	70	1	3	3	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
111	お肉の袋	27	49	105	60	999	195	-1	-1	-1	0	0	-1	0	0	-1	0	0	128	100	1	3	129	70	1	3	3	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
112	お肉の袋	27	49	105	180	999	555	-1	-1	-1	0	0	-1	0	0	-1	0	0	128	100	1	3	129	70	1	3	3	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
113	お肉の袋	27	49	105	240	999	735	-1	-1	-1	0	0	-1	0	0	-1	0	0	128	100	1	3	129	70	1	3	3	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
114	木箱	27	71	105	80	999	255	-1	-1	-1	0	0	-1	0	0	-1	0	0	75	100	1	3	80	70	1	3	12	15	1	3	101	5	3	-1	0	0	-1	0	0	-1	0	0	0
115	木箱	27	71	105	130	999	405	-1	-1	-1	0	0	-1	0	0	-1	0	0	80	100	1	3	76	70	1	3	12	15	1	3	101	5	3	-1	0	0	-1	0	0	-1	0	0	0
116	木箱	27	71	105	190	999	585	-1	-1	-1	0	0	-1	0	0	-1	0	0	75	100	1	3	79	70	1	3	12	15	1	3	101	5	3	-1	0	0	-1	0	0	-1	0	0	0
117	木箱	27	71	105	200	999	615	-1	-1	-1	0	0	-1	0	0	-1	0	0	75	100	1	3	80	70	1	3	12	15	1	3	101	5	3	-1	0	0	-1	0	0	-1	0	0	0
118	木箱	27	71	105	250	999	765	-1	-1	-1	0	0	-1	0	0	-1	0	0	4	100	1	3	75	70	1	3	12	15	1	3	101	5	3	-1	0	0	-1	0	0	-1	0	0	0
119	金の樽	27	65	105	260	999	795	-1	-1	-1	0	0	-1	0	0	-1	0	0	5	100	1	3	133	70	1	3	13	15	1	3	101	5	3	-1	0	0	-1	0	0	-1	0	0	0
120	建具材の袋	27	47	106	1	999	18	-1	-1	-1	0	0	-1	0	0	-1	0	0	79	100	1	3	81	70	1	3	2	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
121	建具材の袋	27	47	106	120	999	375	-1	-1	-1	0	0	-1	0	0	-1	0	0	80	100	1	3	81	70	1	3	2	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
122	建具材の袋	27	47	106	180	999	555	-1	-1	-1	0	0	-1	0	0	-1	0	0	78	100	1	3	81	70	1	3	2	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
123	建具材の袋	27	47	106	240	999	735	-1	-1	-1	0	0	-1	0	0	-1	0	0	79	100	1	3	81	70	1	3	2	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
124	建具材の袋	27	47	106	300	999	915	-1	-1	-1	0	0	-1	0	0	-1	0	0	80	100	1	3	81	70	1	3	2	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
125	建具材の袋	27	47	106	350	999	1065	-1	-1	-1	0	0	-1	0	0	-1	0	0	78	100	1	3	81	70	1	3	2	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
126	建具材の袋	27	47	106	450	999	1365	-1	-1	-1	0	0	-1	0	0	-1	0	0	75	100	1	3	81	70	1	3	2	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
127	お肉の袋	27	49	106	1	999	18	-1	-1	-1	0	0	-1	0	0	-1	0	0	128	100	1	3	129	70	1	3	3	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
128	お肉の袋	27	49	106	200	999	615	-1	-1	-1	0	0	-1	0	0	-1	0	0	128	100	1	3	129	70	1	3	3	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
129	お肉の袋	27	49	106	350	999	1065	-1	-1	-1	0	0	-1	0	0	-1	0	0	128	100	1	3	129	70	1	3	3	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
130	種の袋	27	52	106	1	999	18	-1	-1	-1	0	0	-1	0	0	-1	0	0	71	100	1	3	72	70	1	3	1	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
131	種の袋	27	52	106	300	999	915	-1	-1	-1	0	0	-1	0	0	-1	0	0	71	100	1	3	72	70	1	3	1	15	1	3	-1	0	0	-1	0	0	-1	0	0	-1	0	0	0
132	木箱	27	72	106	150	999	465	-1	-1	-1	0	0	-1	0	0	-1	0	0	85	100	1	3	90	70	1	3	12	15	1	3	102	5	3	-1	0	0	-1	0	0	-1	0	0	0
133	木箱	27	72	106	220	999	675	-1	-1	-1	0	0	-1	0	0	-1	0	0	86	100	1	3	91	70	1	3	12	15	1	3	102	5	3	-1	0	0	-1	0	0	-1	0	0	0
134	木箱	27	72	106	300	999	915	-1	-1	-1	0	0	-1	0	0	-1	0	0	87	100	1	3	92	70	1	3	12	15	1	3	102	5	3	-1	0	0	-1	0	0	-1	0	0	0
135	木箱	27	72	106	360	999	1095	-1	-1	-1	0	0	-1	0	0	-1	0	0	88	100	1	3	93	70	1	3	12	15	1	3	102	5	3	-1	0	0	-1	0	0	-1	0	0	0
136	木箱	27	72	106	400	999	1215	-1	-1	-1	0	0	-1	0	0	-1	0	0	89	100	1	3	94	70	1	3	12	15	1	3	102	5	3	-1	0	0	-1	0	0	-1	0	0	0
137	木箱	27	72	106	450	999	1365	-1	-1	-1	0	0	-1	0	0	-1	0	0	90	100	1	3	95	70	1	3	12	15	1	3	102	5	3	-1	0	0	-1	0	0	-1	0	0	0
138	木箱	27	72	106	480	999	1455	-1	-1	-1	0	0	-1	0	0	-1	0	0	4	100	1	3	75	70	1	3	12	15	1	3	102	5	3	-1	0	0	-1	0	0	-1	0	0	0
